mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count,production_lag_1,production_rolling_7,equipment_utilization,downtime_ratio,blast_completion_rate,blast_delay_ratio,day_of_year
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-06-01,2015,6,5294.5,4791.0,-503.5,90.49,9,6,15.1,48.2,0,8,5,12.2,3,55,3,228.0,8.0,37.99,8496.1,226.6,31.2,0.55,2.4,1.1,5.5,5.0,366,5965.3,5736.8,5294.5,0,503.5,9.51,1,8.07,70.9,0,4574.0,95.16,0.0,Active,0,1,1,53.6,6,5965.3,6445.62,0.6666666666666666,1.8875,0.625,1.525,152
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-06-01,2015,6,6807.2,6036.8,-770.4,88.68,10,9,36.5,51.0,3,14,11,9.2,3,210,4,230.4,8.0,38.21,13652.1,176.7,31.7,0.55,4.2,1.6,7.6,3.2,399,7649.5,7341.6,6807.2,0,770.4,11.32,1,8.14,77.1,0,5860.0,102.39,0.0,Active,0,1,1,58.0,9,7649.5,8353.380000000001,0.9,4.5625,0.7857142857142857,1.15,152
MOIL-03,Kandri,Maharashtra,Nagpur,2015-06-01,2015,6,7563.6,7014.5,-549.1,92.74,10,9,21.9,49.4,3,16,15,3.8,1,245,4,230.4,8.0,40.5,13564.7,176.0,31.4,0.55,5.0,1.5,5.4,8.1,429,8763.2,8292.0,7563.6,0,549.1,7.26,1,6.25,79.6,0,6880.3,96.65,0.0,Active,0,1,1,61.0,7,8763.2,9146.5,0.9,2.7375,0.9375,0.475,152
MOIL-05,Chikla,Maharashtra,Bhandara,2015-07-01,2015,7,5339.0,4835.1,-503.9,90.56,9,6,34.9,44.0,4,14,14,0.0,0,160,4,225.6,8.0,39.68,10947.7,267.2,27.5,0.55,7.1,4.4,10.3,7.5,375,5665.5,5727.1,5339.0,0,503.9,9.44,1,9.0,56.4,0,4400.0,104.21,0.0,Active,0,1,1,45.8,7,5665.5,7080.016666666666,0.6666666666666666,4.3625,1.0,0.0,182
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-07-01,2015,7,4671.6,4070.5,-601.1,87.13,9,5,37.6,37.9,4,9,7,7.8,2,55,3,226.4,8.0,39.37,8062.5,262.4,27.4,0.55,3.8,2.0,9.7,13.3,366,4791.0,4942.3,4671.6,0,601.1,12.87,1,9.18,67.4,0,4119.3,95.73,57.0,Active,0,1,1,51.3,6,4791.0,6169.849999999999,0.5555555555555556,4.7,0.7777777777777778,0.975,182
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2015-07-01,2015,7,3336.9,2991.5,-345.4,89.65,8,5,24.5,42.2,1,8,7,5.7,1,60,2,224.0,8.0,39.56,5488.0,300.5,27.5,0.55,3.3,1.7,9.0,10.0,301,3349.8,3590.9,3336.9,0,345.4,10.35,1,9.24,69.0,0,2955.1,100.54,0.0,Active,0,1,1,46.2,7,3349.8,4457.25,0.625,3.0625,0.875,0.7125,182
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-07-01,2015,7,5339.0,4661.6,-677.4,87.31,9,6,42.9,49.1,4,13,13,0.0,0,195,3,224.0,8.0,39.63,11431.0,341.4,27.8,0.55,3.4,2.0,8.8,10.2,377,5588.2,5739.6,5339.0,0,677.4,12.69,1,9.41,52.6,0,4490.0,99.54,0.0,Active,0,1,1,47.3,6,5588.2,7021.733333333334,0.6666666666666666,5.3625,1.0,0.0,182
MOIL-03,Kandri,Maharashtra,Nagpur,2015-07-01,2015,7,6673.7,5510.8,-1162.9,82.57,10,8,33.1,44.3,3,15,12,11.1,3,245,4,224.0,8.0,39.94,13104.1,296.4,28.1,0.55,6.3,1.9,9.1,10.5,439,7014.5,7096.2,6673.7,0,1162.9,17.43,1,8.68,61.9,0,4709.3,101.06,0.0,Active,0,1,1,46.3,5,7014.5,8791.166666666666,0.8,4.1375,0.8,1.3875,182
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-07-01,2015,7,6673.7,5619.0,-1054.7,84.2,10,7,25.8,49.0,1,7,5,4.8,2,65,3,224.0,8.0,38.42,13202.5,366.2,27.3,0.55,2.6,1.7,9.0,13.5,452,7177.1,7308.8,6673.7,0,1054.7,15.8,1,8.32,48.5,0,5503.5,100.55,0.0,Active,0,1,1,52.5,6,7177.1,9091.666666666666,0.7,3.225,0.7142857142857143,0.6,182
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-07-01,2015,7,6006.4,5371.4,-635.0,89.43,10,8,41.4,41.5,3,16,16,0.0,0,210,4,227.2,8.0,39.11,11358.9,245.9,27.3,0.55,4.8,3.3,7.4,4.0,425,6036.8,6352.6,6006.4,0,635.0,10.57,1,7.98,59.2,0,5509.9,94.37,162.9,Active,0,1,1,48.2,8,6036.8,7967.283333333333,0.8,5.175,1.0,0.0,182
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-07-01,2015,7,14682.2,12551.6,-2130.6,85.49,15,13,52.5,51.9,4,19,17,8.0,2,383,6,226.4,8.0,39.71,30862.3,254.5,26.9,0.55,4.6,1.7,7.7,11.1,740,15283.3,15600.0,14682.2,0,2130.6,14.51,1,8.98,69.4,0,11872.9,101.08,0.0,Active,0,1,1,50.2,6,15283.3,19492.916666666668,0.8666666666666667,6.5625,0.8947368421052632,1.0,182
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-07-01,2015,7,8008.5,7130.5,-878.0,89.04,11,8,30.4,47.0,3,16,15,4.0,1,220,3,224.0,8.0,38.13,16141.9,334.8,27.8,0.55,6.4,2.9,8.3,6.0,477,8333.7,8488.1,8008.5,0,878.0,10.96,1,9.8,61.4,0,7316.0,104.72,180.7,Active,0,1,1,46.3,7,8333.7,10499.283333333335,0.7272727272727273,3.8,0.9375,0.5,182
MOIL-04,Munsar,Maharashtra,Bhandara,2015-07-01,2015,7,6006.4,5061.6,-944.8,84.27,10,8,31.6,49.7,2,13,11,10.7,2,180,3,224.0,8.0,38.07,10483.5,306.0,28.3,0.55,7.9,3.4,7.3,4.9,399,6457.9,6395.2,6006.4,0,944.8,15.73,1,9.53,75.1,0,4666.3,93.96,0.0,Active,0,1,1,44.2,7,6457.9,7953.716666666667,0.8,3.95,0.8461538461538461,1.3375,182
MOIL-04,Munsar,Maharashtra,Bhandara,2015-08-01,2015,8,6246.6,5517.7,-728.9,88.33,10,8,37.1,49.2,3,12,9,7.0,3,180,4,226.4,8.0,38.59,13384.8,248.8,25.8,0.55,5.1,2.7,7.8,6.6,415,5061.6,5679.1,6246.6,0,728.9,11.67,1,7.74,57.9,0,5473.6,102.11,0.0,Active,0,1,1,52.9,8,5061.6,7540.557142857143,0.8,4.6375,0.75,0.875,213
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-08-01,2015,8,15269.5,13746.2,-1523.3,90.02,15,12,30.8,49.6,3,20,19,4.8,1,383,6,226.4,8.0,40.27,26431.3,253.1,25.9,0.55,6.6,4.0,7.4,7.6,758,12551.6,13860.4,15269.5,0,1523.3,9.98,1,7.65,49.0,0,14221.9,94.45,418.3,Active,0,1,1,51.0,6,12551.6,18501.3,0.8,3.85,0.95,0.6,213
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-08-01,2015,8,4858.5,4337.3,-521.2,89.27,9,6,20.9,40.3,1,5,3,11.4,2,55,3,229.6,8.0,39.32,9104.1,190.8,26.8,0.55,2.9,0.9,5.1,7.7,356,4070.5,4399.6,4858.5,0,521.2,10.73,1,7.56,76.6,0,4092.5,97.39,0.0,Active,0,1,1,60.7,7,4070.5,5869.942857142857,0.6666666666666666,2.6125,0.6,1.425,213
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-08-01,2015,8,6940.7,6301.8,-638.9,90.8,10,7,23.9,39.1,1,8,6,7.4,2,65,4,224.8,8.0,39.43,13025.8,290.2,26.8,0.55,2.1,0.8,7.8,12.9,452,5619.0,6366.0,6940.7,0,638.9,9.21,1,9.9,70.4,0,6258.7,97.62,0.0,Active,0,1,1,44.3,5,5619.0,8595.57142857143,0.7,2.9875,0.75,0.925,213
MOIL-05,Chikla,Maharashtra,Bhandara,2015-08-01,2015,8,5552.5,5086.4,-466.1,91.6,9,7,36.1,39.1,4,13,11,4.4,2,160,4,225.6,8.0,37.99,11727.3,267.9,26.1,0.55,3.7,1.9,7.7,6.1,402,4835.1,5195.7,5552.5,0,466.1,8.39,1,8.72,63.0,0,4971.8,102.8,0.0,Active,0,1,1,47.5,7,4835.1,6759.314285714286,0.7777777777777778,4.5125,0.8461538461538461,0.55,213
MOIL-03,Kandri,Maharashtra,Nagpur,2015-08-01,2015,8,6940.7,6382.9,-557.8,91.96,10,7,21.3,49.7,1,14,14,0.0,0,245,4,227.2,8.0,37.83,11352.8,235.4,27.4,0.55,6.6,2.9,8.6,4.1,447,5510.8,6302.7,6940.7,0,557.8,8.04,1,8.67,74.4,0,5545.1,102.96,0.0,Active,0,1,1,54.3,8,5510.8,8322.542857142858,0.7,2.6625,1.0,0.0,213
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2015-08-01,2015,8,3470.3,2998.9,-471.4,86.42,8,5,25.0,44.6,1,8,5,10.9,3,60,3,224.8,8.0,38.77,6868.4,278.9,25.6,0.55,5.1,3.2,8.7,7.3,305,2991.5,3113.4,3470.3,0,471.4,13.58,1,10.41,64.8,0,3037.0,97.82,41.8,Active,0,1,1,45.4,6,2991.5,4247.857142857143,0.625,3.125,0.625,1.3625,213
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-08-01,2015,8,8328.8,7159.5,-1169.3,85.96,11,8,34.7,44.4,3,15,15,0.0,0,220,4,226.4,8.0,39.28,18007.5,251.9,26.8,0.55,6.6,2.6,7.4,10.8,497,7130.5,7541.2,8328.8,0,1169.3,14.04,1,8.47,70.7,0,6981.3,95.62,0.0,Active,0,1,1,47.1,8,7130.5,10018.028571428571,0.7272727272727273,4.3375,1.0,0.0,213
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-08-01,2015,8,6246.6,5657.6,-589.0,90.57,10,8,19.2,49.6,1,14,13,5.5,1,210,4,228.8,8.0,40.98,10688.4,216.2,27.1,0.55,4.1,2.1,5.8,4.8,405,5371.4,5688.6,6246.6,0,589.0,9.43,1,6.84,66.5,0,5558.6,100.56,0.0,Active,0,1,1,57.0,7,5371.4,7596.442857142857,0.8,2.4,0.9285714285714286,0.6875,213
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-08-01,2015,8,5552.5,4784.4,-768.1,86.17,9,8,31.1,46.3,4,14,9,24.9,5,195,4,228.8,8.0,36.77,10757.7,214.0,26.5,0.55,4.3,2.1,6.2,5.4,387,4661.6,5011.4,5552.5,0,768.1,13.83,1,7.51,78.0,0,4205.5,102.77,0.0,Active,0,1,1,60.8,8,4661.6,6684.571428571428,0.8888888888888888,3.8875,0.6428571428571429,3.1125,213
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-09-01,2015,9,17227.1,15802.4,-1424.7,91.73,15,14,18.0,56.7,1,19,19,0.0,0,383,6,230.4,8.0,41.3,30336.4,180.5,26.7,0.55,4.9,1.5,5.1,7.5,746,13746.2,14033.4,17227.1,0,1424.7,8.27,1,7.1,69.6,0,14464.3,103.65,0.0,Active,0,1,1,63.3,8,13746.2,17481.657142857144,0.9333333333333333,2.25,1.0,0.0,244
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-09-01,2015,9,6264.4,5959.4,-305.0,95.13,9,7,18.6,42.1,1,11,9,5.0,2,195,4,231.2,8.0,38.16,12691.6,159.2,28.0,0.55,3.9,1.7,7.7,3.6,391,4784.4,5135.1,6264.4,0,305.0,4.87,0,6.58,75.0,0,5847.2,102.86,0.0,Active,0,1,1,66.2,8,4784.4,6318.257142857144,0.7777777777777778,2.325,0.8181818181818182,0.625,244
MOIL-03,Kandri,Maharashtra,Nagpur,2015-09-01,2015,9,7830.5,7277.4,-553.1,92.94,10,8,24.5,50.4,2,12,11,4.6,1,245,4,231.2,8.0,39.83,15082.1,169.7,28.8,0.55,4.6,2.8,6.9,2.3,444,6382.9,6390.4,7830.5,0,553.1,7.06,1,6.9,83.5,0,6430.9,102.01,0.0,Active,0,1,1,67.1,8,6382.9,7901.500000000001,0.8,3.0625,0.9166666666666666,0.575,244
MOIL-05,Chikla,Maharashtra,Bhandara,2015-09-01,2015,9,6264.4,5820.1,-444.3,92.91,9,8,23.4,43.3,2,14,14,0.0,0,160,4,232.8,8.0,36.46,12803.6,140.2,27.5,0.505,3.0,1.0,7.4,3.4,396,5086.4,5247.2,6264.4,0,444.3,7.09,1,8.17,77.0,0,5971.5,103.46,172.8,Active,0,1,1,65.4,9,5086.4,6395.842857142858,0.8888888888888888,2.925,1.0,0.0,244
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-09-01,2015,9,7830.5,7205.5,-625.0,92.02,10,9,27.1,43.9,2,7,7,0.0,0,65,4,232.0,8.0,35.06,13337.9,147.3,27.4,0.522,0.6,0.2,6.8,6.9,439,6301.8,6375.4,7830.5,0,625.0,7.98,1,5.56,84.8,0,7043.9,98.62,0.0,Active,0,1,1,62.9,9,6301.8,8104.642857142857,0.9,3.3875,1.0,0.0,244
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-09-01,2015,9,5481.4,4484.2,-997.2,81.81,9,7,28.6,43.5,2,7,3,19.1,4,55,3,231.2,8.0,38.74,12030.0,168.5,27.2,0.55,2.5,1.3,8.1,5.7,365,4337.3,4297.3,5481.4,0,997.2,18.19,1,6.12,66.7,0,4454.0,100.25,0.0,Active,0,1,1,65.7,7,4337.3,5536.728571428571,0.7777777777777778,3.575,0.42857142857142855,2.3875,244
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-09-01,2015,9,7047.5,6523.3,-524.2,92.56,10,8,18.7,42.5,1,16,15,4.8,1,210,4,230.4,8.0,37.74,15378.7,174.1,27.8,0.55,2.8,1.9,8.3,7.5,415,5657.6,5850.8,7047.5,0,524.2,7.44,1,8.0,76.3,0,6258.3,100.77,0.0,Active,0,1,1,63.4,8,5657.6,7168.642857142856,0.8,2.3375,0.9375,0.6,244
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2015-09-01,2015,9,3915.3,3476.3,-439.0,88.79,8,5,36.2,41.3,4,8,6,4.8,2,60,3,230.4,8.0,39.39,7061.1,181.5,27.3,0.55,1.9,1.1,7.2,5.7,309,2998.9,3155.6,3915.3,0,439.0,11.21,1,5.73,78.4,0,3175.8,90.06,0.0,Active,0,1,1,64.7,9,2998.9,4011.957142857143,0.625,4.525,0.75,0.6,244
MOIL-04,Munsar,Maharashtra,Bhandara,2015-09-01,2015,9,7047.5,6705.1,-342.4,95.14,10,8,13.4,51.9,0,16,16,0.0,0,180,4,229.6,8.0,38.34,15221.8,200.5,27.1,0.55,4.5,3.0,8.5,8.0,402,5517.7,5761.5,7047.5,0,342.4,4.86,0,6.83,72.7,0,6264.5,97.3,0.0,Active,0,1,1,59.8,8,5517.7,7092.085714285714,0.8,1.675,1.0,0.0,244
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-09-01,2015,9,9396.6,8199.2,-1197.4,87.26,11,9,37.5,46.4,4,16,14,6.8,2,220,4,229.6,8.0,38.88,20407.6,193.1,26.8,0.55,4.6,2.2,8.6,8.7,503,7159.5,7496.4,9396.6,0,1197.4,12.74,1,5.54,69.9,0,7652.6,96.73,0.0,Active,0,1,1,62.2,6,7159.5,9464.471428571429,0.8181818181818182,4.6875,0.875,0.85,244
MOIL-05,Chikla,Maharashtra,Bhandara,2015-10-01,2015,10,7261.0,7231.4,-29.6,99.59,9,9,3.3,41.2,0,14,14,0.0,0,160,5,237.6,8.0,38.18,14490.7,49.1,25.9,0.283,2.4,1.1,3.0,1.1,374,5820.1,6046.0,7261.0,0,29.6,0.41,0,4.43,102.7,0,6268.1,100.63,0.0,Active,0,1,0,79.0,9,5820.1,6156.8,1.0,0.4125,1.0,0.0,274
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-10-01,2015,10,9076.3,9257.0,180.7,101.99,10,9,8.0,48.0,1,8,8,0.0,0,65,5,238.4,8.0,38.34,18311.3,27.0,26.8,0.22,0.4,0.3,2.1,2.1,453,7205.5,7588.1,9076.3,1,0.0,0.0,0,3.14,102.6,0,8620.6,97.89,0.0,Active,0,1,0,79.6,11,7205.5,7714.557142857143,0.9,1.0,1.0,0.0,274
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-10-01,2015,10,19967.8,19014.2,-953.6,95.22,15,15,11.3,58.6,1,17,16,4.3,1,383,7,236.8,8.0,41.1,38409.5,54.1,27.4,0.286,2.2,0.9,4.1,2.5,765,15802.4,16187.6,19967.8,0,953.6,4.78,0,4.1,95.5,0,19559.2,98.86,419.3,Active,0,1,0,79.2,8,15802.4,16708.014285714286,1.0,1.4125,0.9411764705882353,0.5375,274
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-10-01,2015,10,7261.0,7035.0,-226.0,96.89,9,8,3.4,45.7,0,15,15,0.0,0,195,5,237.6,8.0,36.87,14621.6,51.4,27.3,0.272,2.9,0.9,4.7,2.2,377,5959.4,5926.3,7261.0,0,226.0,3.11,0,4.87,106.7,0,7133.6,95.72,117.5,Active,0,1,0,83.2,8,5959.4,6120.599999999999,0.8888888888888888,0.425,1.0,0.0,274
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-10-01,2015,10,8168.6,7971.3,-197.3,97.58,10,9,3.0,48.7,0,13,13,0.0,0,210,5,237.6,8.0,37.48,15299.5,45.0,27.9,0.251,2.8,1.0,5.5,0.7,416,6523.3,6717.4,8168.6,0,197.3,2.42,0,5.88,88.3,0,7657.6,102.0,0.0,Active,0,1,0,82.4,10,6523.3,6881.714285714285,0.9,0.375,1.0,0.0,274
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-10-01,2015,10,10891.5,10275.1,-616.4,94.34,11,11,9.8,43.6,1,16,16,0.0,0,220,5,236.8,8.0,40.63,22117.4,55.7,26.7,0.292,2.3,1.3,3.3,1.0,493,8199.2,8544.6,10891.5,0,616.4,5.66,1,4.13,99.7,0,9409.5,98.86,0.0,Active,0,1,0,75.5,10,8199.2,9037.485714285714,1.0,1.225,1.0,0.0,274
MOIL-04,Munsar,Maharashtra,Bhandara,2015-10-01,2015,10,8168.6,7735.5,-433.1,94.7,10,10,10.1,46.1,2,14,14,0.0,0,180,5,236.8,8.0,37.28,16819.1,53.7,25.6,0.287,2.4,1.0,4.5,2.1,402,6705.1,6652.8,8168.6,0,433.1,5.3,1,4.68,102.2,0,7909.2,99.97,187.9,Active,0,1,0,74.9,9,6705.1,6829.5428571428565,1.0,1.2625,1.0,0.0,274
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2015-10-01,2015,10,4538.1,4074.5,-463.6,89.78,8,8,26.7,41.0,3,9,9,0.0,0,60,4,237.6,8.0,35.95,8669.9,44.4,27.6,0.256,0.7,0.3,2.7,2.7,315,3476.3,3516.6,4538.1,0,463.6,10.22,1,4.73,83.4,0,3808.3,100.67,0.0,Active,0,1,0,80.5,8,3476.3,3807.914285714286,1.0,3.3375,1.0,0.0,274
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-10-01,2015,10,6353.4,6201.1,-152.3,97.6,9,9,10.8,42.4,2,5,5,0.0,0,55,4,237.6,8.0,41.63,10527.9,49.6,27.6,0.266,1.0,0.5,3.0,2.8,373,4484.2,5007.5,6353.4,0,152.3,2.4,0,4.43,90.4,0,6088.9,97.4,0.0,Active,1,1,0,76.4,9,4484.2,5222.771428571429,1.0,1.35,1.0,0.0,274
MOIL-03,Kandri,Maharashtra,Nagpur,2015-10-01,2015,10,9076.3,8324.0,-752.3,91.71,10,10,13.2,51.8,3,13,12,2.7,1,245,5,237.6,8.0,36.82,19262.3,48.7,26.7,0.281,2.3,1.4,4.9,2.2,429,7277.4,7328.1,9076.3,0,752.3,8.29,1,4.21,111.9,0,7916.7,96.49,0.0,Active,0,1,0,80.7,10,7277.4,7613.871428571429,1.0,1.65,0.9230769230769231,0.3375,274
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-11-01,2015,11,7830.5,7691.6,-138.9,98.23,9,8,9.3,46.5,1,13,13,0.0,0,195,5,239.2,8.0,37.9,15289.2,13.5,24.5,0.171,2.3,1.3,2.3,0.6,376,7035.0,6895.3,7830.5,0,138.9,1.77,0,5.01,88.9,0,7138.7,104.04,0.0,Active,0,1,0,83.9,10,7035.0,6042.328571428572,0.8888888888888888,1.1625,1.0,0.0,305
MOIL-05,Chikla,Maharashtra,Bhandara,2015-11-01,2015,11,7830.5,7476.2,-354.3,95.48,9,9,38.5,46.1,5,14,14,0.0,0,160,5,239.2,8.0,37.92,14315.8,12.6,23.5,0.176,2.2,0.7,1.6,0.3,387,7231.4,6842.6,7830.5,0,354.3,4.52,0,5.6,86.2,0,7596.7,94.55,84.5,Active,0,1,0,83.8,11,7231.4,6105.685714285713,1.0,4.8125,1.0,0.0,305
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2015-11-01,2015,11,4894.1,4731.7,-162.4,96.68,8,8,5.5,44.4,1,7,7,0.0,0,60,4,239.2,8.0,37.16,8754.1,12.5,22.8,0.17,0.1,0.0,3.5,2.1,315,4074.5,4094.2,4894.1,0,162.4,3.32,0,4.67,94.8,0,4772.4,103.29,25.1,Active,0,1,0,85.0,9,4074.5,3701.171428571429,1.0,0.6875,1.0,0.0,305
MOIL-01,Beldongri,Maharashtra,Nagpur,2015-11-01,2015,11,8809.3,8381.2,-428.1,95.14,10,10,14.7,40.6,2,12,12,0.0,0,210,5,239.2,8.0,39.2,16172.8,13.7,23.8,0.177,2.1,0.7,1.9,0.3,418,7971.3,7625.3,8809.3,0,428.1,4.86,0,4.82,88.9,0,8283.3,99.83,0.0,Active,0,1,0,80.9,10,7971.3,6792.642857142857,1.0,1.8375,1.0,0.0,305
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-11-01,2015,11,21533.9,20698.0,-835.9,96.12,15,14,1.0,58.5,0,20,20,0.0,0,383,7,239.2,8.0,38.82,44611.8,15.3,23.9,0.185,2.2,0.8,4.7,0.4,752,19014.2,18504.9,21533.9,0,835.9,3.88,0,5.6,101.5,0,20299.6,99.19,0.0,Active,0,1,0,80.1,11,19014.2,16510.4,0.9333333333333333,0.125,1.0,0.0,305
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-11-01,2015,11,11745.8,11328.1,-417.7,96.44,11,11,1.1,50.1,0,13,13,0.0,0,220,5,239.2,8.0,38.5,21555.9,16.0,23.7,0.183,2.2,0.7,5.2,0.3,480,10275.1,9934.1,11745.8,0,417.7,3.56,0,5.08,95.3,0,10676.4,102.26,0.0,Active,0,1,0,80.5,10,10275.1,8818.614285714286,1.0,0.1375,1.0,0.0,305
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-11-01,2015,11,9788.1,9518.1,-270.0,97.24,10,9,6.5,43.9,1,9,9,0.0,0,65,5,239.2,8.0,40.06,17926.9,14.8,24.3,0.184,0.1,0.1,3.6,2.1,428,9257.0,8660.2,9788.1,0,270.0,2.76,0,3.28,89.7,0,8827.0,93.26,0.0,Active,0,1,0,85.6,9,9257.0,7690.1285714285705,0.9,0.8125,1.0,0.0,305
MOIL-04,Munsar,Maharashtra,Bhandara,2015-11-01,2015,11,8809.3,8987.0,177.7,102.02,10,10,5.1,51.5,1,16,16,0.0,0,180,5,239.2,8.0,40.4,14268.9,14.9,23.1,0.203,2.2,1.4,2.8,0.3,424,7735.5,7809.2,8809.3,1,0.0,0.0,0,4.88,104.1,0,8311.4,100.84,0.0,Active,0,1,0,83.3,10,7735.5,6727.1285714285705,1.0,0.6375,1.0,0.0,305
MOIL-03,Kandri,Maharashtra,Nagpur,2015-11-01,2015,11,9788.1,9574.6,-213.5,97.82,10,9,1.1,47.3,0,16,16,0.0,0,245,5,239.2,8.0,35.71,20787.9,15.8,22.8,0.201,2.1,0.9,4.9,0.6,451,8324.0,8392.0,9788.1,0,213.5,2.18,0,4.32,98.6,0,9475.2,105.31,0.0,Active,0,1,0,77.0,11,8324.0,7481.571428571428,0.9,0.1375,1.0,0.0,305
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-11-01,2015,11,6851.7,6884.2,32.5,100.47,9,9,1.0,46.2,0,8,8,0.0,0,55,4,239.2,8.0,37.72,14935.0,14.3,23.2,0.172,0.1,0.1,3.2,1.9,347,6201.1,5856.5,6851.7,1,0.0,0.0,0,4.85,99.8,0,6206.2,101.8,0.0,Active,0,1,0,81.5,10,6201.1,5186.214285714285,1.0,0.125,1.0,0.0,305
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2015-12-01,2015,12,21338.1,21120.4,-217.7,98.98,15,15,3.9,56.1,1,18,18,0.0,0,383,7,240.0,8.0,40.27,44712.1,6.6,20.2,0.158,2.1,0.7,4.3,0.3,761,20698.0,20277.5,21338.1,0,217.7,1.02,0,4.74,94.3,0,20349.1,98.33,0.0,Active,0,1,0,88.4,11,20698.0,16580.128571428573,1.0,0.4875,1.0,0.0,335
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-12-01,2015,12,9699.2,9466.9,-232.3,97.61,10,9,7.8,42.2,1,6,5,2.1,1,65,5,240.0,8.0,39.36,17036.0,4.5,20.0,0.167,0.1,0.0,2.0,1.6,451,9518.1,9414.0,9699.2,0,232.3,2.4,0,4.5,99.5,0,8866.3,99.19,0.0,Active,0,1,0,88.1,9,9518.1,7744.114285714286,0.9,0.975,0.8333333333333334,0.2625,335
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2015-12-01,2015,12,11639.0,11042.0,-597.0,94.87,11,11,3.9,50.3,1,17,17,0.0,0,220,5,240.0,8.0,39.95,21721.7,4.3,20.4,0.177,2.1,1.0,4.1,0.2,487,11328.1,10881.7,11639.0,0,597.0,5.13,1,4.03,104.0,0,11080.1,102.51,32.4,Active,0,1,0,84.9,10,11328.1,8918.042857142858,1.0,0.4875,1.0,0.0,335
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2015-12-01,2015,12,6789.4,6801.3,11.9,100.18,9,8,7.4,43.8,2,5,5,0.0,0,55,4,240.0,8.0,37.49,12647.4,4.0,20.3,0.154,0.0,0.0,3.7,1.6,368,6884.2,6628.9,6789.4,1,0.0,0.0,0,4.36,98.6,0,6835.0,98.62,39.3,Active,0,1,0,83.8,9,6884.2,5247.657142857142,0.8888888888888888,0.925,1.0,0.0,335
