mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-07-01,2020,7,6126.5,5262.1,-864.4,85.89,10,9,40.6,41.3,4,12,10,4.7,2,210,4,228.8,8.0,38.74,11949.4,215.7,27.3,0.55,5.6,2.6,7.5,9.2,413,6440.3,6613.3,6126.5,0,864.4,14.11,1,8.2,71.4,0,4883.4,125.59,0.0,Active,0,1,1,57.0,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-08-01,2020,8,6371.5,5741.7,-629.8,90.11,10,7,29.5,43.7,2,12,12,0.0,0,210,4,227.2,8.0,41.05,12370.7,236.2,26.2,0.55,3.3,2.0,8.5,9.6,409,5262.1,5814.7,6371.5,0,629.8,9.88,1,8.78,75.4,0,5944.9,122.1,187.3,Active,0,1,1,56.2,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-09-01,2020,9,7188.4,6836.5,-351.9,95.1,10,9,22.5,47.7,2,14,14,0.0,0,210,4,229.6,8.0,39.26,15295.6,191.2,27.6,0.55,3.6,1.3,5.9,4.2,410,5741.7,5946.8,7188.4,0,351.9,4.9,0,5.52,58.1,0,6398.6,121.36,0.0,Active,0,1,1,59.9,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-10-01,2020,10,8332.0,7923.9,-408.1,95.1,10,9,13.4,51.6,2,15,15,0.0,0,210,5,236.8,8.0,38.95,14391.2,56.9,27.5,0.303,2.3,0.9,5.8,2.1,399,6836.5,6834.0,8332.0,0,408.1,4.9,0,5.86,82.4,0,8152.7,122.57,179.2,Active,0,1,0,81.6,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-11-01,2020,11,8985.5,8573.6,-411.9,95.42,10,9,0.9,50.8,0,16,16,0.0,0,210,5,239.2,8.0,38.77,15521.0,13.4,23.1,0.185,2.2,1.2,3.9,0.5,399,7923.9,7778.0,8985.5,0,411.9,4.58,0,3.31,91.3,0,8726.6,124.15,155.4,Active,0,1,0,77.3,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-12-01,2020,12,8903.8,8682.2,-221.6,97.51,10,9,18.3,43.3,2,13,13,0.0,0,210,5,240.0,8.0,40.32,19456.1,6.2,20.0,0.157,2.0,0.7,3.4,0.1,404,8573.6,8393.2,8903.8,0,221.6,2.49,0,5.0,99.5,0,9296.3,122.18,665.3,Active,0,1,0,83.9,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-01-01,2021,1,9700.2,9841.5,141.3,101.46,10,9,0.9,42.7,0,15,15,0.0,0,210,5,239.2,8.0,37.33,17511.5,13.6,21.7,0.19,2.2,1.1,4.2,0.3,401,8682.2,9032.4,9700.2,1,0.0,0.0,0,3.67,85.4,0,10462.6,142.01,652.1,Active,0,1,0,87.2,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-02-01,2021,2,9879.9,9145.4,-734.5,92.57,10,9,11.6,40.6,3,15,15,0.0,0,210,5,239.2,8.0,40.6,21458.9,19.6,24.9,0.215,2.3,1.1,1.7,0.8,408,9841.5,9223.0,9879.9,0,734.5,7.43,1,4.71,88.9,0,8428.2,139.86,0.0,Active,0,1,0,81.4,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-03-01,2021,3,9879.9,9619.9,-260.0,97.37,10,9,5.5,50.2,1,14,14,0.0,0,210,5,239.2,8.0,39.05,17705.7,12.3,30.6,0.198,2.2,0.8,1.8,0.3,418,9145.4,9535.6,9879.9,0,260.0,2.63,0,4.03,104.4,0,10398.3,138.2,464.0,Active,0,1,0,84.0,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-04-01,2021,4,9430.8,9032.8,-398.0,95.78,10,9,10.9,43.5,2,16,16,0.0,0,210,5,239.2,8.0,41.4,15636.1,8.5,34.5,0.169,2.1,0.7,5.1,0.2,420,9619.9,9266.0,9430.8,0,398.0,4.22,0,3.82,104.8,0,9872.4,138.49,560.8,Active,0,1,0,88.8,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-05-01,2021,5,8981.7,9034.5,52.8,100.59,10,10,1.0,42.2,0,14,14,0.0,0,210,5,239.2,8.0,39.65,18852.3,15.5,38.3,0.203,2.3,0.7,3.0,0.3,412,9032.8,9229.1,8981.7,1,0.0,0.0,0,4.21,92.4,0,9000.2,133.69,0.0,Active,0,1,0,84.2,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-06-01,2021,6,7634.4,6817.1,-817.3,89.29,10,8,16.6,42.4,1,14,12,5.2,2,210,4,230.4,8.0,38.42,14883.6,186.1,32.8,0.55,3.8,1.4,8.7,8.3,426,9034.5,8294.8,7634.4,0,817.3,10.71,1,7.9,61.4,0,6960.4,140.83,164.5,Active,0,1,1,59.4,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-07-01,2021,7,6736.3,5902.2,-834.1,87.62,10,7,43.9,47.8,3,14,13,3.0,1,210,4,225.6,8.0,40.08,12745.3,266.4,27.5,0.55,4.8,2.9,6.7,4.4,406,6817.1,7251.3,6736.3,0,834.1,12.38,1,8.84,72.6,0,6394.7,136.1,475.2,Active,0,1,1,51.5,5
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-08-01,2021,8,7005.7,5996.0,-1009.7,85.59,10,7,21.5,40.6,1,16,14,11.1,2,210,4,228.0,8.0,40.28,13871.3,230.5,26.5,0.55,4.4,2.6,7.8,10.2,404,5902.2,6238.4,7005.7,0,1009.7,14.41,1,8.32,50.8,0,6337.4,135.93,179.8,Active,0,1,1,49.1,6
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-09-01,2021,9,7903.9,7290.9,-613.0,92.24,10,8,18.0,43.7,2,13,13,0.0,0,210,4,231.2,8.0,39.19,14811.6,171.3,26.7,0.55,4.2,1.9,4.6,4.2,402,5996.0,6396.4,7903.9,0,613.0,7.76,1,7.05,74.1,0,7639.2,136.5,268.6,Active,0,1,1,62.9,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-10-01,2021,10,9161.3,9018.4,-142.9,98.44,10,10,3.1,48.6,0,12,12,0.0,0,210,5,237.6,8.0,36.47,19874.9,47.1,27.4,0.257,2.8,1.7,2.6,2.0,406,7290.9,7435.1,9161.3,0,142.9,1.56,0,3.83,86.7,0,8149.4,136.82,0.0,Active,0,1,0,77.1,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-11-01,2021,11,9879.9,9378.3,-501.6,94.92,10,9,24.9,46.9,3,12,12,0.0,0,210,5,239.2,8.0,38.74,16585.8,11.9,24.3,0.184,2.1,1.2,5.0,0.4,414,9018.4,8562.5,9879.9,0,501.6,5.08,1,4.18,82.7,0,10294.9,136.2,895.9,Active,0,1,0,86.2,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-12-01,2021,12,9790.0,9308.9,-481.1,95.09,10,9,18.0,44.4,2,15,15,0.0,0,210,5,240.0,8.0,37.95,17552.7,4.7,20.7,0.179,2.0,1.0,2.7,0.1,415,9378.3,9235.2,9790.0,0,481.1,4.91,0,4.04,93.0,0,8854.7,137.38,0.0,Active,0,1,0,82.6,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-01-01,2022,1,10839.0,10394.7,-444.3,95.9,10,9,0.6,47.8,0,16,16,0.0,0,210,5,239.2,8.0,38.63,18902.7,9.5,22.3,0.174,2.1,0.7,4.4,0.2,413,9308.9,9694.0,10839.0,0,444.3,4.1,0,3.11,100.4,0,11206.4,138.78,636.5,Active,0,1,0,88.6,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-02-01,2022,2,11039.7,11013.6,-26.1,99.76,10,9,1.2,41.3,0,12,12,0.0,0,210,5,239.2,8.0,38.0,19895.0,17.5,24.5,0.217,2.1,1.1,5.3,0.7,401,10394.7,10239.1,11039.7,0,26.1,0.24,0,4.23,86.5,0,12007.9,145.23,664.8,Active,0,1,0,83.8,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-03-01,2022,3,11039.7,10607.7,-432.0,96.09,10,9,4.0,42.4,1,12,12,0.0,0,210,5,239.2,8.0,39.42,21755.2,13.8,29.6,0.167,2.1,1.1,2.7,0.6,425,11013.6,10672.0,11039.7,0,432.0,3.91,0,3.57,119.5,0,10414.7,142.21,0.0,Active,0,1,0,83.2,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-04-01,2022,4,10537.9,9966.4,-571.5,94.58,10,9,4.0,41.4,1,15,15,0.0,0,210,5,239.2,8.0,38.04,22708.1,11.3,35.0,0.185,2.2,1.2,4.3,0.2,403,10607.7,10529.2,10537.9,0,571.5,5.42,1,2.81,102.1,0,10944.8,142.73,1126.2,Active,0,1,0,87.4,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-05-01,2022,5,10036.1,9837.9,-198.2,98.03,10,9,0.9,51.1,0,12,12,0.0,0,210,5,239.2,8.0,37.42,20722.7,13.6,38.2,0.195,2.1,0.8,2.9,0.4,417,9966.4,10137.3,10036.1,0,198.2,1.97,0,4.75,97.8,0,10180.6,141.18,399.4,Active,0,1,0,83.7,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-06-01,2022,6,8530.7,7906.2,-624.5,92.68,10,9,25.0,45.7,2,14,14,0.0,0,210,4,230.4,8.0,40.39,16531.6,178.5,31.9,0.55,3.9,2.4,6.1,6.1,406,9837.9,9236.8,8530.7,0,624.5,7.32,1,7.74,86.6,0,7343.4,140.29,0.0,Active,0,1,1,65.6,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-07-01,2022,7,7527.1,6764.0,-763.1,89.86,10,8,29.4,42.9,3,15,13,11.4,2,210,4,224.0,8.0,39.67,15343.3,299.1,28.8,0.55,6.3,3.1,8.6,7.9,406,7906.2,8169.4,7527.1,0,763.1,10.14,1,8.8,68.5,0,7039.0,138.8,268.6,Active,0,1,1,48.2,5
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-08-01,2022,8,7828.1,7056.9,-771.2,90.15,10,7,32.2,40.6,2,14,13,5.3,1,210,4,227.2,8.0,38.92,16858.5,239.7,27.6,0.55,3.9,1.7,6.4,4.6,404,6764.0,7242.4,7828.1,0,771.2,9.85,1,7.81,60.4,0,6509.9,140.79,0.0,Active,0,1,1,49.7,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-09-01,2022,9,8831.7,8188.5,-643.2,92.72,10,8,44.9,50.1,4,14,14,0.0,0,210,4,230.4,8.0,38.77,15844.9,175.2,28.1,0.55,3.4,1.7,6.2,3.8,427,7056.9,7336.5,8831.7,0,643.2,7.28,1,6.56,72.3,0,8148.4,143.2,0.0,Active,0,1,1,59.0,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-10-01,2022,10,10236.8,9901.6,-335.2,96.73,10,9,2.9,46.2,0,12,12,0.0,0,210,5,237.6,8.0,41.39,17950.0,44.1,26.1,0.237,2.3,1.2,5.6,0.6,419,8188.5,8382.3,10236.8,0,335.2,3.27,0,4.01,92.2,0,9421.9,140.51,0.0,Active,0,1,0,80.2,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-11-01,2022,11,11039.7,10703.6,-336.1,96.96,10,10,4.8,46.7,1,12,12,0.0,0,210,5,239.2,8.0,37.82,22611.9,14.7,23.0,0.187,2.2,0.7,2.7,0.6,416,9901.6,9597.9,11039.7,0,336.1,3.04,0,4.45,101.2,0,11841.7,141.94,915.9,Active,0,1,0,89.4,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2022-12-01,2022,12,10939.3,10557.4,-381.9,96.51,10,10,11.1,42.5,2,16,16,0.0,0,210,5,240.0,8.0,38.23,19279.3,6.8,21.3,0.175,2.1,1.2,3.9,0.3,411,10703.6,10387.5,10939.3,0,381.9,3.49,0,4.74,112.5,0,10799.9,140.79,179.4,Active,0,1,0,84.1,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-01-01,2023,1,11391.2,11180.6,-210.6,98.15,10,10,7.5,50.1,1,14,14,0.0,0,210,5,239.2,8.0,39.8,23416.0,11.7,22.8,0.191,2.1,0.7,1.3,0.2,406,10557.4,10813.9,11391.2,0,210.6,1.85,0,5.05,103.4,0,12001.7,147.37,857.3,Active,0,1,0,84.3,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-02-01,2023,2,11602.1,11484.7,-117.4,98.99,10,9,14.5,39.8,2,15,15,0.0,0,210,5,239.2,8.0,38.38,25203.8,15.4,24.3,0.203,2.3,0.8,1.8,0.3,408,11180.6,11074.2,11602.1,0,117.4,1.01,0,3.28,82.4,0,12843.8,145.68,1555.4,Active,0,1,0,83.8,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-03-01,2023,3,11602.1,10817.9,-784.2,93.24,10,9,14.1,42.5,2,16,16,0.0,0,210,5,239.2,8.0,38.11,19267.1,12.8,28.5,0.177,2.2,1.0,3.1,0.2,427,11484.7,11161.1,11602.1,0,784.2,6.76,1,4.77,95.4,0,11235.1,145.75,212.5,Active,0,1,0,82.8,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-04-01,2023,4,11074.8,10613.8,-461.0,95.84,10,10,6.6,52.0,1,13,13,0.0,0,210,5,239.2,8.0,39.19,18613.2,7.7,35.2,0.156,2.1,1.4,2.5,0.2,419,10817.9,10972.1,11074.8,0,461.0,4.16,0,3.14,102.5,0,10878.9,149.69,269.7,Active,0,1,0,82.7,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-05-01,2023,5,10547.4,10588.3,40.9,100.39,10,9,4.4,44.9,1,13,13,0.0,0,210,5,239.2,8.0,38.32,19002.0,16.6,37.7,0.186,2.2,1.1,3.8,0.7,427,10613.8,10673.3,10547.4,1,0.0,0.0,0,4.13,83.8,0,10064.7,152.28,0.0,Active,0,1,0,86.1,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-06-01,2023,6,8965.3,8033.2,-932.1,89.6,10,8,43.9,50.7,4,13,13,0.0,0,210,4,228.8,8.0,37.37,19699.4,214.1,31.3,0.55,4.5,2.3,5.7,7.5,400,10588.3,9745.1,8965.3,0,932.1,10.4,1,9.18,70.8,0,9092.3,145.48,988.4,Active,0,1,1,59.7,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-07-01,2023,7,7910.5,6917.6,-992.9,87.45,10,8,30.0,47.7,3,15,14,2.0,1,210,4,225.6,8.0,37.76,15836.1,275.9,27.2,0.55,5.6,3.4,9.6,11.6,403,8033.2,8513.0,7910.5,0,992.9,12.55,1,9.55,63.2,0,6443.1,146.37,0.0,Active,0,1,1,46.2,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-08-01,2023,8,8227.0,7763.6,-463.4,94.37,10,7,24.4,49.2,1,15,14,2.3,1,210,4,225.6,8.0,40.9,14275.6,263.8,26.5,0.55,4.3,1.8,7.2,10.0,423,6917.6,7571.5,8227.0,0,463.4,5.63,1,7.77,65.6,0,8679.4,149.03,669.3,Active,0,1,1,50.5,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-09-01,2023,9,9281.7,8732.1,-549.6,94.08,10,8,14.3,48.4,0,16,15,3.4,1,210,4,228.8,8.0,37.96,19793.7,214.3,27.4,0.55,6.2,2.3,7.1,9.5,420,7763.6,7804.4,9281.7,0,549.6,5.92,1,7.4,73.5,0,9885.3,147.26,1109.4,Active,0,1,1,56.7,7
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-10-01,2023,10,10758.3,10398.0,-360.3,96.65,10,9,2.9,44.0,0,14,14,0.0,0,210,5,237.6,8.0,38.96,21425.9,43.0,27.1,0.273,2.7,1.1,2.4,1.4,420,8732.1,8964.6,10758.3,0,360.3,3.35,0,4.28,90.5,0,9548.0,146.65,0.0,Active,0,1,0,80.3,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-11-01,2023,11,11602.1,10980.7,-621.4,94.64,10,10,7.0,42.4,1,14,14,0.0,0,210,5,239.2,8.0,38.49,25398.7,16.9,23.6,0.177,2.3,1.2,2.5,0.5,416,10398.0,10036.9,11602.1,0,621.4,5.36,1,5.51,106.8,0,10867.3,148.07,0.0,Active,0,1,0,86.7,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2023-12-01,2023,12,11496.7,11488.2,-8.5,99.93,10,9,0.4,42.1,0,16,16,0.0,0,210,5,240.0,8.0,37.39,21996.5,5.8,19.8,0.165,2.1,1.0,1.3,0.1,425,10980.7,10955.6,11496.7,0,8.5,0.07,0,4.08,94.0,0,12856.9,148.61,1117.6,Active,0,1,0,90.1,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-01-01,2024,1,12118.0,11997.9,-120.1,99.01,10,10,8.3,42.1,1,14,14,0.0,0,210,5,239.2,8.0,38.2,21943.6,10.9,20.5,0.18,2.2,1.2,3.4,0.4,425,11488.2,11488.9,12118.0,0,120.1,0.99,0,4.82,100.3,0,13660.2,151.53,1171.2,Active,0,1,0,80.9,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-02-01,2024,2,12342.4,12360.0,17.6,100.14,10,9,1.1,40.4,0,13,13,0.0,0,210,5,239.2,8.0,38.68,22566.9,17.1,24.7,0.191,2.3,1.3,1.9,0.3,404,11997.9,11948.7,12342.4,1,0.0,0.0,0,4.55,111.0,0,11768.3,151.23,0.0,Active,0,1,0,83.3,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-03-01,2024,3,12342.4,12021.5,-320.9,97.4,10,10,5.7,47.3,1,13,13,0.0,0,210,5,239.2,8.0,36.42,25508.2,11.7,29.4,0.195,2.0,0.9,3.0,0.3,400,12360.0,12126.5,12342.4,0,320.9,2.6,0,5.31,99.2,0,12772.8,150.32,683.2,Active,0,1,0,85.1,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-04-01,2024,4,11781.4,11271.5,-509.9,95.67,10,9,0.6,43.0,0,14,14,0.0,0,210,5,239.2,8.0,35.48,20500.9,8.3,34.9,0.181,2.0,1.3,1.2,0.3,416,12021.5,11884.3,11781.4,0,509.9,4.33,0,3.9,90.4,0,12689.3,153.33,1019.0,Active,0,1,0,86.2,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-05-01,2024,5,11220.4,11217.9,-2.5,99.98,10,9,0.8,42.9,0,13,13,0.0,0,210,5,239.2,8.0,38.96,20510.0,12.4,38.5,0.179,2.2,1.1,1.3,0.5,408,11271.5,11503.6,11220.4,0,2.5,0.02,0,3.94,98.8,0,12022.8,147.08,923.6,Active,0,1,0,85.4,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-06-01,2024,6,9537.3,8781.8,-755.5,92.08,10,9,34.9,45.7,4,16,15,4.4,1,210,4,228.0,8.0,38.83,16402.9,219.6,32.5,0.55,3.2,2.2,7.2,5.8,414,11217.9,10423.7,9537.3,0,755.5,7.92,1,6.52,77.8,0,8660.2,150.12,0.0,Active,0,1,1,55.7,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-07-01,2024,7,8415.3,7435.9,-979.4,88.36,10,7,26.5,42.7,2,15,14,3.4,1,210,3,224.0,8.0,39.11,15484.2,313.7,27.7,0.55,6.8,2.8,10.9,8.6,413,8781.8,9145.2,8415.3,0,979.4,11.64,1,9.85,71.2,0,7747.6,150.97,180.0,Active,0,1,1,43.8,6
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-08-01,2024,8,8751.9,7753.8,-998.1,88.6,10,7,27.4,46.9,1,13,12,5.1,1,210,4,224.8,8.0,38.88,18316.6,286.2,26.1,0.55,4.7,2.4,8.5,9.5,426,7435.9,7990.5,8751.9,0,998.1,11.4,1,8.58,65.0,0,7384.3,151.42,0.0,Active,0,1,1,49.7,6
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-09-01,2024,9,9874.0,8141.1,-1732.9,82.45,10,9,49.3,48.5,4,16,14,11.4,2,210,4,228.8,8.0,37.13,21629.9,209.0,27.2,0.55,4.6,2.8,6.7,7.8,418,7753.8,7776.9,9874.0,0,1732.9,17.55,1,8.23,69.8,0,7819.1,146.82,0.0,Active,0,1,1,60.2,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-10-01,2024,10,11444.8,10389.9,-1054.9,90.78,10,10,16.0,46.6,2,12,12,0.0,0,210,5,237.6,8.0,36.02,21770.2,42.7,26.0,0.263,2.7,1.3,4.2,1.8,423,8141.1,8761.6,11444.8,0,1054.9,9.22,1,4.42,94.0,0,9713.6,150.87,0.0,Active,0,1,0,77.7,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-11-01,2024,11,12342.4,11794.3,-548.1,95.56,10,10,1.0,49.6,0,13,13,0.0,0,210,5,239.2,8.0,39.59,23246.7,14.3,23.5,0.18,2.2,1.2,3.6,0.7,426,10389.9,10108.4,12342.4,0,548.1,4.44,0,5.15,106.5,0,12455.1,145.61,403.6,Active,0,1,0,85.0,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2024-12-01,2024,12,12230.2,11830.4,-399.8,96.73,10,10,9.2,45.6,1,16,16,0.0,0,210,5,240.0,8.0,38.92,24293.8,4.5,20.5,0.178,2.1,1.3,2.2,0.2,409,11794.3,11338.2,12230.2,0,399.8,3.27,0,3.42,92.6,0,11633.0,152.73,0.0,Active,0,1,0,82.6,10
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-01-01,2025,1,12678.8,12553.8,-125.0,99.01,10,10,0.9,50.6,0,14,14,0.0,0,210,5,239.2,8.0,38.39,22608.2,13.8,21.8,0.19,2.1,0.8,5.0,0.4,412,11830.4,12059.5,12678.8,0,125.0,0.99,0,4.41,98.1,0,14008.1,149.63,1111.3,Active,0,1,0,76.6,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-02-01,2025,2,12913.6,12733.4,-180.2,98.6,10,9,9.7,41.5,1,13,13,0.0,0,210,5,239.2,8.0,37.99,28052.0,19.1,24.9,0.208,2.4,1.2,2.2,0.8,420,12553.8,12372.5,12913.6,0,180.2,1.4,0,4.2,83.8,0,12610.1,156.21,0.0,Active,0,1,0,79.1,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-03-01,2025,3,12913.6,12570.6,-343.0,97.34,10,10,1.0,51.5,0,12,12,0.0,0,210,5,239.2,8.0,37.79,23249.0,15.3,29.5,0.185,2.1,0.8,5.0,0.6,407,12733.4,12619.3,12913.6,0,343.0,2.66,0,4.64,92.5,0,12988.5,152.64,214.6,Active,0,1,0,81.9,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-04-01,2025,4,12326.6,11633.0,-693.6,94.37,10,10,8.1,44.9,2,14,14,0.0,0,210,5,239.2,8.0,37.63,22751.5,9.8,34.6,0.187,2.1,1.2,4.0,0.3,428,12570.6,12312.3,12326.6,0,693.6,5.63,1,3.8,102.4,0,11448.7,152.85,0.0,Active,0,1,0,85.5,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-05-01,2025,5,11739.7,10864.4,-875.3,92.54,10,9,32.6,47.6,4,15,14,5.4,1,210,5,239.2,8.0,39.84,20136.6,14.9,37.7,0.198,2.3,1.6,3.1,0.4,399,11633.0,11689.3,11739.7,0,875.3,7.46,1,4.12,108.0,0,10370.8,152.27,0.0,Active,0,1,0,81.1,11
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-06-01,2025,6,9978.7,9506.0,-472.7,95.26,10,8,19.1,41.8,2,13,13,0.0,0,210,4,230.4,8.0,38.58,17495.6,181.6,31.8,0.55,3.2,1.4,6.0,3.4,399,10864.4,10667.8,9978.7,0,472.7,4.74,0,6.62,81.4,0,9960.7,156.64,416.0,Active,0,1,1,61.1,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-07-01,2025,7,8804.7,7850.7,-954.0,89.16,10,7,40.7,51.2,3,13,13,0.0,0,210,3,224.0,8.0,40.49,14766.6,308.6,28.7,0.55,3.2,1.9,8.7,8.4,421,9506.0,9407.0,8804.7,0,954.0,10.84,1,9.86,54.5,0,8206.3,152.62,309.9,Active,0,1,1,45.1,5
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-08-01,2025,8,9156.9,8445.1,-711.8,92.23,10,9,24.4,47.6,2,16,16,0.0,0,210,4,228.8,8.0,38.02,15996.8,205.4,27.2,0.55,3.1,1.8,5.2,4.8,415,7850.7,8600.6,9156.9,0,711.8,7.77,1,7.0,68.7,0,8028.0,152.2,0.0,Active,0,1,1,60.3,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-09-01,2025,9,10330.9,9511.0,-819.9,92.06,10,8,19.1,50.5,2,16,11,11.9,5,210,4,229.6,8.0,37.89,16935.9,190.3,27.7,0.55,5.5,2.1,7.4,3.9,417,8445.1,8602.3,10330.9,0,819.9,7.94,1,6.37,88.5,0,10057.6,152.83,608.0,Active,0,1,1,52.0,8
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-10-01,2025,10,11974.5,11515.9,-458.6,96.17,10,9,11.9,49.8,1,15,15,0.0,0,210,5,237.6,8.0,39.78,22179.1,49.1,26.8,0.277,2.2,0.9,5.1,2.2,403,9511.0,9824.0,11974.5,0,458.6,3.83,0,4.08,93.9,0,11871.3,160.21,198.0,Active,0,1,0,82.4,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-11-01,2025,11,12913.6,13277.6,364.0,102.82,10,10,0.9,45.1,0,15,15,0.0,0,210,5,239.2,8.0,40.18,28034.7,13.5,23.4,0.186,2.2,1.5,5.1,0.6,412,11515.9,11434.8,12913.6,1,0.0,0.0,0,4.31,92.2,0,14936.7,154.32,1280.2,Active,0,1,0,76.4,9
MOIL-01,Beldongri,Maharashtra,Nagpur,2025-12-01,2025,12,12796.2,12481.9,-314.3,97.54,10,9,17.3,39.0,2,14,14,0.0,0,210,5,240.0,8.0,40.4,24247.9,5.4,20.0,0.167,2.0,0.7,1.2,0.2,408,13277.6,12425.1,12796.2,0,314.3,2.46,0,4.98,99.9,0,12260.5,156.35,0.0,Active,0,1,0,85.3,11
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-01-01,2015,1,7688.1,7348.6,-339.5,95.58,9,9,9.9,45.1,1,13,13,0.0,0,195,5,239.2,8.0,36.12,13910.5,13.2,22.0,0.189,2.2,1.2,2.7,0.6,401,7348.6,7348.6,7688.1,0,339.5,4.42,0,3.21,100.5,0,6326.9,94.26,0.0,Active,0,1,0,83.7,10
MOIL-02,Gumgaon,Maharashtra,Nagpur,2015-02-01,2015,2,7830.5,7343.0,-487.5,93.77,9,8,11.1,41.3,3,14,14,0.0,0,195,5,239.2,8.0,38.47,16925.0,21.7,25.0,0.227,2.3,0.9,3.3,0.8,377,7348.6,7345.8,7830.5,0,487.5,6.23,1,5.13,92.5,0,7093.7,103.4,0.0,Active,0,1,0,87.4,11
